log_id,log_date,log_name,field,areas,equipment_list,categories,hours,material_list,quantities,spray_volume,area_sprayed,area_sprayed_unit,purpose,method,plots,start,finish,wind_speed,wind_direction,temperature,weather_desc,notes,raw_notes
https://rothamstedfarm.farmos.net/log/1199,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: PARKLANDS Commercial,,PARKLANDS,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1200,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: NEW ZEALAND Commercial,,NEW ZEALAND,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane.  CS/760 Not sprayed,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane; Notes: CS/760 Not sprayed
https://rothamstedfarm.farmos.net/log/1201,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: CLAYCROFT Commercial,,CLAYCROFT,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1202,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: LITTLE KNOTT 1 Commercial,,LITTLE KNOTT 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1203,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: LITTLE KNOTT 2 Commercial,,LITTLE KNOTT 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1204,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: SAWYERS 4 Commercial,,SAWYERS 4,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1205,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: SAWYERS 2 Commercial,,SAWYERS 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1206,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: SAWYERS 1 Commercial,,SAWYERS 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1207,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: SAWYERS 1 CS/715,SAWYERS 1,CS-715 Wheat Plots,NH T6030;Knight 24m Sprayer,Excel upload;Pesticide Application,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane.  Spring Wheat section,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane; Notes: Spring Wheat section
https://rothamstedfarm.farmos.net/log/1208,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: RRES LSRE Site CS/790,,RRES LSRE Site,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane.  All spring wheat plots,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane; Notes: All spring wheat plots
https://rothamstedfarm.farmos.net/log/1209,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: HOOS FIELD EX/4,HOOS FIELD,2020/R/EX/4,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1210,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: HOOS FIELD RS/9,HOOS FIELD,2020/R/RS/9,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1211,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane: HOOS FIELD WF/3,HOOS FIELD,2020/R/WF/3,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane,Sprayed Presite SX + Axial Pro + Stefes + Cello + Starane
https://rothamstedfarm.farmos.net/log/1212,2020-05-15 00:00:00,Sprayed Presite + Cello + Axial Pro + Starane: SAWYERS 1 WS/2047,SAWYERS 1,2020/R/WS/2047,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);386 : Cello (18290);521 : Axial Pro;485 : Starane HI-Load HL (16557),Presite @ 60 g/ha;Cello @ 1.0 l/ha;Axial Pro @ 0.6 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite + Cello + Axial Pro + Starane.  No PGR,Sprayed Presite + Cello + Axial Pro + Starane; Notes: No PGR
https://rothamstedfarm.farmos.net/log/1213,2020-05-15 00:00:00,Sprayed Presite SX + Axial Pro + Cello + Starane: SAWYERS 1 WS/2049,SAWYERS 1,2020/R/WS/2049,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite SX @ 60 g/ha;Axial Pro @ 0.6 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite SX + Axial Pro + Cello + Starane,Sprayed Presite SX + Axial Pro + Cello + Starane
https://rothamstedfarm.farmos.net/log/1214,2020-05-20 00:00:00,Sprayed Presite + Axial Pro + Starane: HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;485 : Starane HI-Load HL (16557),Presite @ 60 g/ha;Axial Pro @ 60 g/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite + Axial Pro + Starane.  Arable plots sprayed,Sprayed Presite + Axial Pro + Starane; Notes: Arable plots sprayed
https://rothamstedfarm.farmos.net/log/1215,2020-05-20 00:00:00,Sprayed Presite + Axial Pro + Starane: HIGHFIELD LEY ARABLES RN/1,HIGHFIELD LEY ARABLES,2020/R/RN/1 Wheat,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;485 : Starane HI-Load HL (16557),Presite @ 60 g/ha;Axial Pro @ 60 g/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite + Axial Pro + Starane.  Spring wheat sprayed,Sprayed Presite + Axial Pro + Starane; Notes: Spring wheat sprayed
https://rothamstedfarm.farmos.net/log/1216,2020-05-20 00:00:00,Sprayed Presite + Axial Pro + Starane: FOSTERS LEY ARABLES RN/2,FOSTERS LEY ARABLES,2020/R/RN/2 Wheat,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;485 : Starane HI-Load HL (16557),Presite @ 60 g/ha;Axial Pro @ 60 g/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Presite + Axial Pro + Starane.  Spring wheat sprayed,Sprayed Presite + Axial Pro + Starane; Notes: Spring wheat sprayed
https://rothamstedfarm.farmos.net/log/1217,2020-05-21 00:00:00,Sprayed Presite + Axial Pro + Stefes + Cello + Starane: BROADBALK BK/1,,BROADBALK,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,520 : Presite SX (12291);521 : Axial Pro;387 : Stefes CCC 720 (17731);386 : Cello (18290);485 : Starane HI-Load HL (16557),Presite @ 60 g/ha;Axial Pro @ 0 l/ha;Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,"Sprayed Presite + Axial Pro + Stefes + Cello + Starane.  Sprayed sections 0, 1, 2, 5, 7 and 9","Sprayed Presite + Axial Pro + Stefes + Cello + Starane; Notes: Sprayed sections 0, 1, 2, 5, 7 and 9"
https://rothamstedfarm.farmos.net/log/1218,2019-10-15 00:00:00,Sprayed Samurai + Buffalo Elite : MEADOW Commercial,,MEADOW,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1219,2020-01-20 00:00:00,Sprayed Samurai + Buffalo Elite: SUMMERDELLS 2 Commercial,,SUMMERDELLS 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1220,2020-01-21 00:00:00,Sprayed Samurai + Buffalo Elite: AGDELL/HARWOODS Commercial,,AGDELL/HARWOODS,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1221,2020-01-21 00:00:00,Sprayed Samurai + Buffalo Elite: CLAYCROFT Commercial,,CLAYCROFT,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1222,2020-02-05 00:00:00,Sprayed Samurai + Buffalo Elite : PARKLANDS Commercial,,PARKLANDS,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1223,2020-02-05 00:00:00,Sprayed Samurai + Buffalo Elite : PASTURES Commercial,,PASTURES,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1224,2020-02-05 00:00:00,Sprayed Samurai + Buffalo Elite : SCOUT Commercial,,SCOUT,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1225,2020-02-05 00:00:00,Sprayed Samurai + Buffalo Elite : SAWYERS 1 CS/10,SAWYERS 1,2020/R/CS/10,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1226,2020-02-05 00:00:00,Sprayed Samurai + Buffalo Elite : GREAT FIELD 1/2 RAW/2028,GREAT FIELD 1/2,2020/R/RAW/2028,Hand Held Compressed Air Pesticide Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Sprayed off 1m x 29m strips ready for sponsor to plant flowering species,Sprayed Samurai + Buffalo Elite ; Notes: Sprayed off 1m x 29m strips ready for sponsor to plant flowering species
https://rothamstedfarm.farmos.net/log/1227,2020-02-06 00:00:00,Sprayed Samurai + Buffalo Elite : LITTLE KNOTT 1 Commercial,,LITTLE KNOTT 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1228,2020-02-06 00:00:00,Sprayed Samurai + Buffalo Elite : LITTLE KNOTT 2 Commercial,,LITTLE KNOTT 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1229,2020-02-06 00:00:00,Sprayed Samurai + Buffalo Elite : NEW ZEALAND Commercial,,NEW ZEALAND,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1230,2020-03-16 00:00:00,Sprayed Samurai + Buffalo Elite: FOSTERS CORNER Commercial,,FOSTERS CORNER,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1231,2020-03-16 00:00:00,Sprayed Samurai + Buffalo Elite: WHITEHORSE 2 Commercial,,WHITEHORSE 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Sprayed all field,Sprayed Samurai + Buffalo Elite; Notes: Sprayed all field
https://rothamstedfarm.farmos.net/log/1232,2020-03-16 00:00:00,Sprayed Samurai + Buffalo Elite: SUMMERDELLS 1 Commercial,,SUMMERDELLS 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1233,2020-03-16 00:00:00,Sprayed Samurai + Buffalo Elite: SUMMERDELLS 2 Commercial,,SUMMERDELLS 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1234,2020-03-16 00:00:00,Sprayed Samurai + Buffalo Elite: HOOSFIELD HB/2,HOOS FIELD,HOOS BARLEY,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1235,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: APPLETREE CM/1862,APPLETREE,2018/R/CM/1862,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  No volunteers found - area sprayed to control weeds,Sprayed Samurai + Buffalo Elite; Notes: No volunteers found - area sprayed to control weeds
https://rothamstedfarm.farmos.net/log/1236,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: APPLETREE CM/1960,APPLETREE,2019/R/CM/1960,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  11 plots found to contain volunteers - approx 50 plants/m² - No volunteers found in pollen barrier area,Sprayed Samurai + Buffalo Elite; Notes: 11 plots found to contain volunteers - approx 50 plants/m² - No volunteers found in pollen barrier area
https://rothamstedfarm.farmos.net/log/1237,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: APPLETREE CM/1973,APPLETREE,2019/R/CM/1973,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  No volunteers found - area sprayed to control weeds,Sprayed Samurai + Buffalo Elite; Notes: No volunteers found - area sprayed to control weeds
https://rothamstedfarm.farmos.net/log/1238,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: BONES CLOSE Commercial,,BONES CLOSE,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1239,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: CLAYCROFT Commercial,,CLAYCROFT,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1240,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: SAWYERS 3 Commercial,,SAWYERS 3,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1241,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: AGDELL/HARWOODS Commercial,,AGDELL/HARWOODS,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Sprayed all field,Sprayed Samurai + Buffalo Elite; Notes: Sprayed all field
https://rothamstedfarm.farmos.net/log/1242,2020-03-17 00:00:00,Sprayed Samurai + Buffalo Elite: APPLETREE WS/1965,APPLETREE,2019/R/WS/1965,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Lots of volunteers across trial area - exact numbers counted and recorded by Andrew Riche,Sprayed Samurai + Buffalo Elite; Notes: Lots of volunteers across trial area - exact numbers counted and recorded by Andrew Riche
https://rothamstedfarm.farmos.net/log/1243,2020-03-24 00:00:00,Sprayed Samurai + Buffalo Elite: HIGHFIELD 5/6 Commercial,,HIGHFIELD 5/6,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Spraying off ploughed ground,Sprayed Samurai + Buffalo Elite; Notes: Spraying off ploughed ground
https://rothamstedfarm.farmos.net/log/1244,2020-03-24 00:00:00,Sprayed Samurai + Buffalo Elite: HIGHFIELD 4 Commercial,,HIGHFIELD 4,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite.  Spraying off ploughed ground,Sprayed Samurai + Buffalo Elite; Notes: Spraying off ploughed ground
https://rothamstedfarm.farmos.net/log/1245,2020-03-25 00:00:00,Sprayed Samurai + Buffalo Elite: GREAT FIELD 4 Commercial,,GREAT FIELD 4,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
https://rothamstedfarm.farmos.net/log/1246,2020-03-25 00:00:00,Sprayed Samurai + Buffalo Elite: DELHARDING Commercial,,DELHARDING,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3.0 l/ha;Buffalo elite @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Samurai + Buffalo Elite,Sprayed Samurai + Buffalo Elite
